Client ID,Name,Age,Occupation,Nationality,GenderId,Properties Owned,Fee StructureId,Loyalty ClassificationId
IND72682,Patrick Edwards,37,Recruiter,European,1,3,2,2
IND83165,Douglas Gardner,32,Electrical Engineer,European,2,1,2,4
IND75623,Amy Spencer,31,Programmer Analyst I,American,1,0,1,3
IND21058,Doris Palmer,76,Accounting Assistant I,Asian,2,3,1,1
IND82903,Carlos Hudson,37,Food Chemist,European,2,3,3,1
IND66272,Louis Smith,36,Computer Systems Analyst II,Asian,1,1,2,4
IND19399,Jacqueline Martin,29,Electrical Engineer,European,1,0,1,1
IND95041,Michael Bishop,74,Cost Accountant,Asian,2,2,3,1
IND79442,Jose Peters,19,Account Executive,European,1,3,2,4
IND55241,Louis Bennett,37,Associate Professor,African,2,1,2,1
IND51146,Stephanie Bryant,57,Developer II,Asian,1,0,1,2
IND25698,Joe Ward,48,Administrative Assistant II,Asian,1,0,1,1
IND56730,Lori Hernandez,75,Computer Systems Analyst III,European,1,3,2,1
IND50377,James Gilbert,30,Internal Auditor,American,2,1,1,2
IND44237,Marie Lawrence,35,Technical Writer,Asian,2,1,2,1
IND45334,Joan Mendoza,59,Civil Engineer,Asian,1,1,1,1
IND22951,Rebecca Snyder,20,Senior Developer,American,1,0,1,1
IND98187,Matthew Garrett,64,Research Assistant II,Asian,2,1,2,4
IND83250,Earl Davis,56,Social Worker,Asian,2,0,1,4
IND15003,John Spencer,52,Senior Sales Associate,European,1,2,2,4
IND50596,Clarence Willis,29,Executive Secretary,Asian,2,1,2,4
IND52253,Patricia Hudson,24,Automation Specialist II,European,1,0,2,1
IND44460,Terry Carpenter,27,Dental Hygienist,Asian,1,0,1,3
IND70843,Harry Ward,51,Geologist II,American,1,1,1,1
IND86529,Phyllis Payne,31,Office Assistant IV,Asian,1,0,1,1
IND55587,Douglas Sullivan,39,Web Developer II,Asian,1,2,1,1
IND72739,Diane Watson,79,Quality Control Specialist,European,1,0,3,1
IND67930,Sarah Rivera,35,GIS Technical Architect,Asian,2,0,1,2
IND46268,Fred Wilson,26,Statistician I,European,1,2,1,1
IND82874,Ralph Gutierrez,24,Human Resources Assistant II,Australian,2,2,1,2
IND30869,Lisa Pierce,25,Technical Writer,American,2,1,3,1
IND95431,Bruce Rose,30,Programmer I,European,2,2,2,1
IND17593,Emily Price,76,Financial Advisor,American,2,2,1,2
IND29284,Jack Wood,56,Payment Adjustment Coordinator,European,1,0,2,1
IND20167,Philip Ray,85,Health Coach III,European,2,3,1,2
IND51633,Ann Fernandez,19,Engineer IV,American,1,2,1,2
IND48741,Donald Sullivan,34,Speech Pathologist,European,2,3,3,4
IND83525,Wayne Johnston,85,Computer Systems Analyst II,African,1,2,1,4
IND48432,Peter Martin,37,General Manager,American,2,3,3,4
IND27926,Joan Montgomery,68,Programmer III,European,1,3,2,1
IND45923,Nancy Long,46,Account Executive,European,2,0,3,4
IND73297,Tammy Bryant,69,Health Coach II,Asian,1,1,3,1
IND69570,Stephanie Thomas,42,Research Assistant III,European,2,3,2,1
IND15006,Julia Gilbert,65,Safety Technician III,European,1,0,2,1
IND42515,Larry Austin,43,Systems Administrator II,European,1,3,3,1
IND56981,Benjamin Freeman,66,Health Coach IV,American,1,2,1,4
IND45092,Bruce Johnston,34,Accounting Assistant I,Asian,2,0,1,3
IND68220,Gregory Garrett,17,Biostatistician II,Asian,2,1,1,1
IND52850,Denise Wood,72,Director of Sales,European,2,0,3,1
IND62637,Anne Johnston,60,Internal Auditor,European,1,0,3,3
IND27463,Samuel Riley,31,Biostatistician I,European,1,3,2,2
IND57502,Eric Nichols,32,Safety Technician II,Asian,1,2,1,1
IND35319,Juan Rivera,26,Graphic Designer,African,1,1,2,4
IND23783,Jennifer Alvarez,84,Statistician III,American,1,3,1,4
IND90414,Paula Nichols,44,Web Designer II,European,2,1,2,4
IND51353,Laura Taylor,29,Budget/Accounting Analyst III,Asian,1,3,2,4
IND52252,Roger Hicks,80,Sales Representative,European,2,2,1,4
IND86849,Brian Torres,82,Associate Professor,American,1,3,1,1
IND18751,Sandra Austin,74,Developer II,American,1,2,1,4
IND23045,Nicole Elliott,27,Office Assistant II,Asian,2,0,1,1
IND14385,Roy Young,42,Programmer II,European,1,2,2,2
IND65960,Sandra George,64,Systems Administrator III,African,2,1,1,1
IND69484,Clarence Matthews,57,Web Developer I,European,1,0,1,3
IND15970,Shirley Cole,35,Programmer I,Asian,2,1,1,1
IND59374,George Roberts,31,Human Resources Manager,Australian,2,3,1,3
IND56474,Jose Gibson,76,Account Representative IV,American,1,1,1,2
IND93181,Ralph Foster,31,Web Designer II,American,2,1,3,4
IND68480,Albert Kim,25,Structural Engineer,European,2,2,3,4
IND77629,Dennis Owens,67,Developer I,Australian,2,2,1,1
IND20946,Martin Jordan,45,Staff Scientist,African,1,1,2,4
IND76461,Bonnie Stone,52,Database Administrator II,Australian,1,3,3,2
IND73140,Anna Montgomery,61,Senior Sales Associate,American,2,0,1,3
IND47099,Brian Jacobs,25,Graphic Designer,Asian,2,3,1,4
IND96585,Gary Hanson,53,Geologist II,Asian,2,3,2,1
IND94165,Jerry Frazier,47,Database Administrator III,European,2,0,3,2
IND95121,Benjamin James,37,Automation Specialist II,American,2,3,1,2
IND40107,Richard Harper,24,VP Marketing,Asian,2,2,1,4
IND50027,Antonio Hernandez,83,Research Nurse,American,1,1,3,3
IND21031,Michelle Little,37,Marketing Assistant,European,1,1,2,1
IND12811,Heather Stewart,48,Administrative Assistant II,American,2,2,3,3
IND77134,Joshua Meyer,61,Structural Analysis Engineer,European,2,3,1,1
IND65796,Dennis Day,53,Safety Technician III,European,2,3,3,1
IND52319,Russell Watson,34,Structural Engineer,European,2,0,1,3
IND54844,Gary Long,85,Analyst Programmer,Asian,1,2,1,3
IND89924,Billy Evans,28,Account Executive,Asian,1,0,1,1
IND69892,Jesse Wallace,74,Account Executive,Asian,2,1,2,1
IND21947,Roy Knight,81,Senior Editor,European,1,3,1,1
IND47171,Lawrence Jenkins,32,Health Coach III,European,1,3,1,1
IND81366,Ruth Hamilton,69,Environmental Specialist,European,2,0,1,1
IND37255,Carol Gibson,43,Accounting Assistant I,European,2,3,1,1
IND54288,Carl Webb,53,Executive Secretary,Asian,1,1,1,4
IND81264,Thomas Hernandez,20,Administrative Assistant II,European,2,3,2,2
IND44868,Donald Martin,76,Account Representative III,African,2,1,1,4
IND58718,Terry Graham,68,Dental Hygienist,European,1,0,3,3
IND13491,Brandon Shaw,73,Statistician IV,Asian,1,0,1,4
IND67285,Philip Nichols,36,Web Developer IV,Asian,2,1,1,1
IND80508,Ernest Boyd,84,Financial Analyst,Asian,2,3,3,3
IND80012,Stephen Allen,24,Occupational Therapist,European,2,1,1,3
IND24103,Benjamin Collins,71,Payment Adjustment Coordinator,European,2,2,3,1
IND96193,Lori Hawkins,44,Account Representative II,American,1,2,1,3
IND95777,Bobby Smith,76,Chief Design Engineer,European,1,2,1,1
IND99904,Daniel Tucker,22,Recruiter,European,1,2,1,4
IND51561,Kathleen Ford,32,Systems Administrator II,American,1,0,3,1
IND36643,Adam Woods,37,Business Systems Development Analyst,European,2,0,1,1
IND52909,Gerald Frazier,71,Software Test Engineer IV,European,2,0,1,4
IND40382,Timothy Perry,61,Structural Analysis Engineer,European,1,1,1,1
IND29277,Amanda Rice,66,Software Test Engineer IV,European,2,3,1,4
IND28276,Janet Morrison,54,Help Desk Operator,European,2,3,1,2
IND63171,Walter Simmons,27,Software Engineer II,American,2,1,1,1
IND75976,Samuel Stevens,49,Automation Specialist IV,European,2,2,1,3
IND95034,Julia Nichols,74,Structural Analysis Engineer,Asian,1,1,1,1
IND34886,Paula Hart,67,Clinical Specialist,Asian,2,1,3,4
IND65740,Angela Oliver,34,Research Assistant III,Asian,2,1,2,2
IND22943,Heather Fowler,44,Internal Auditor,Asian,1,1,3,1
IND62166,Jesse Cox,57,Marketing Assistant,American,1,2,2,3
IND31625,Jose Hall,23,Safety Technician I,European,2,3,2,4
IND53168,Cynthia Edwards,47,Environmental Tech,American,2,2,2,2
IND62132,Joshua Bryant,31,Research Associate,European,2,1,3,1
IND49496,Martin Martinez,29,Statistician I,European,2,2,1,1
IND39167,Katherine Larson,46,Health Coach IV,Australian,1,2,2,4
IND56356,Carlos Kelly,45,Editor,European,1,3,1,1
IND84445,Ryan Young,65,Sales Representative,European,1,2,2,1
IND83697,Anthony Bennett,76,Food Chemist,Asian,2,3,1,1
IND92276,Ralph Jacobs,32,Business Systems Development Analyst,European,2,1,1,4
IND63929,Aaron Evans,68,Engineer II,Asian,2,0,1,3
IND20154,Sarah Wagner,74,Legal Assistant,European,1,3,1,1
IND73329,Samuel Vasquez,33,Web Developer II,European,2,0,3,3
IND55336,Todd Campbell,18,Account Coordinator,European,2,0,1,1
IND50934,Anne Garcia,74,Pharmacist,European,1,2,3,1
IND15178,Mary Berry,42,Quality Engineer,Asian,2,0,3,1
IND67097,Judith Burke,60,Administrative Assistant II,Australian,2,2,1,3
IND71917,Carolyn Thompson,27,Automation Specialist II,Australian,1,1,2,1
IND29396,Carl Palmer,73,Engineer IV,Australian,1,1,3,1
IND17042,George Shaw,54,Developer III,African,2,3,2,4
IND96714,Sarah Stephens,75,Media Manager IV,American,1,1,1,1
IND74213,Christine Dixon,50,Assistant Professor,American,1,3,1,4
IND33290,Heather Hawkins,22,Accountant IV,European,2,1,3,1
IND82331,Earl Perez,27,Programmer IV,Australian,2,3,2,1
IND41616,Joseph Arnold,23,Web Developer I,European,2,3,3,4
IND13977,Jeremy Ortiz,66,Statistician I,European,2,3,2,2
IND37918,Harry Payne,64,Database Administrator II,Asian,2,0,2,2
IND93832,Rose Garza,70,Speech Pathologist,European,1,1,2,1
IND40270,Brandon Fox,32,Administrative Assistant IV,European,1,3,1,1
IND27859,Ryan Ray,60,Actuary,European,1,0,2,3
IND76060,Wayne Harrison,35,Biostatistician IV,Australian,1,3,1,1
IND24265,Jonathan Riley,36,Software Engineer I,European,2,1,3,1
IND48804,Scott Hunt,27,Account Coordinator,Asian,2,2,1,4
IND99895,Marie Reynolds,73,VP Product Management,Asian,2,2,3,4
IND26169,Jeremy Garza,25,Office Assistant III,Asian,2,0,1,1
IND46964,Joan Vasquez,60,Database Administrator I,European,2,1,3,4
IND33681,Sandra Moreno,53,Editor,European,1,1,1,1
IND95665,Douglas Weaver,56,Occupational Therapist,European,2,0,2,4
IND34612,Billy Wright,52,Chemical Engineer,European,1,3,2,3
IND56244,Edward Taylor,79,Account Representative I,American,1,0,2,3
IND98780,Susan Clark,70,Research Assistant III,European,2,3,3,4
IND80677,Russell Watkins,82,Junior Executive,Asian,1,2,2,2
IND85232,Jose Stewart,31,Pharmacist,European,1,1,1,1
IND84182,Larry Gomez,49,Staff Accountant IV,European,2,2,2,1
IND22162,Willie Owens,33,Statistician II,European,2,0,1,3
IND48448,John Murray,35,Librarian,Asian,1,1,2,2
IND28042,Chris Hall,46,Software Consultant,Australian,1,2,1,3
IND39614,Daniel Lewis,61,Human Resources Assistant IV,Asian,2,2,2,3
IND39056,Bobby Franklin,60,Health Coach IV,European,2,2,2,1
IND20248,Michael Barnes,62,VP Product Management,Australian,2,3,1,3
IND67058,Tammy Dunn,69,Business Systems Development Analyst,European,2,2,1,1
IND81182,Frances Gibson,38,Account Representative I,European,2,2,1,1
IND72540,Samuel GoPKRalez,70,General Manager,European,2,3,2,1
IND79266,Cynthia Mcdonald,17,Web Designer II,Asian,2,2,1,1
IND45633,Matthew Ramos,61,Senior Cost Accountant,Asian,2,1,3,3
IND50255,Pamela Davis,21,Programmer Analyst IV,European,2,2,1,1
IND35529,Mildred Greene,51,Recruiting Manager,European,1,0,3,4
IND76818,Laura Hicks,22,Marketing Assistant,European,2,3,2,3
IND65466,Angela Ramos,76,Developer III,European,2,1,1,3
IND62602,Aaron Rice,43,VP Product Management,European,2,3,1,2
IND67173,Jesse Garrett,80,Research Nurse,European,1,2,3,3
IND60054,Harold Hart,80,Geologist III,European,1,2,2,3
IND78031,William Ryan,41,Accountant III,African,2,2,2,1
IND72496,Anthony Mcdonald,31,Budget/Accounting Analyst III,European,2,3,2,2
IND91488,Anthony King,73,Engineer I,American,1,2,1,1
IND21889,Justin Moore,47,Legal Assistant,European,1,2,2,4
IND22592,Earl Butler,42,Systems Administrator I,Australian,2,2,1,1
IND70846,Clarence Burton,61,Associate Professor,Asian,2,3,1,4
IND97484,Ralph Campbell,43,Project Manager,African,1,0,1,1
IND22626,Terry Chavez,45,Geologist IV,Australian,2,0,1,1
IND73526,Jimmy Hamilton,66,Staff Scientist,Asian,2,2,3,4
IND42840,Kevin Diaz,19,Clinical Specialist,Asian,1,1,2,4
IND91337,Paul Wagner,27,Account Representative I,Australian,1,1,2,1
IND71064,Virginia Duncan,53,Programmer III,American,2,3,3,2
IND34987,Andrea Freeman,44,Design Engineer,American,1,0,1,1
IND34900,Phillip Ward,31,Administrative Assistant I,European,1,3,2,1
IND70426,Willie Simpson,32,Staff Accountant III,European,2,3,2,1
IND27490,Walter Warren,71,Human Resources Manager,European,2,1,1,3
IND69225,Sean Diaz,45,Senior Sales Associate,African,1,3,1,1
IND68596,Billy Perez,84,Office Assistant II,Asian,1,3,3,2
IND19235,Douglas Gilbert,65,Graphic Designer,European,1,1,1,3
IND53236,John Frazier,31,Systems Administrator II,European,1,2,1,3
IND47522,Donald Wagner,74,Financial Advisor,Asian,1,0,3,1
IND76422,Jesse White,81,Administrative Assistant I,Australian,1,1,2,1
IND14568,Norma Palmer,45,Help Desk Technician,American,2,1,2,3
IND32670,Albert Burton,60,Senior Developer,Australian,2,3,2,1
IND59876,Julie Stanley,27,Biostatistician II,European,1,3,1,4
IND34342,Eugene Brooks,46,Assistant Media Planner,African,1,0,3,1
IND90271,Janet Frazier,73,Financial Advisor,Asian,1,1,3,4
IND66490,Charles Gardner,81,Information Systems Manager,Asian,2,2,3,1
IND72025,Annie Powell,74,Senior Developer,European,1,3,2,3
IND28746,Wayne Stephens,76,Assistant Professor,European,1,0,1,4
IND36364,Mildred Hanson,37,Biostatistician I,Australian,1,3,1,4
IND24886,Janet Hill,42,Paralegal,European,2,1,1,1
IND41593,Thomas Gibson,28,Programmer I,European,1,2,3,4
IND82914,Antonio Austin,31,VP Sales,Asian,1,2,1,1
IND94566,Jonathan Parker,52,Sales Representative,European,2,3,3,3
IND84566,Louis Black,33,Actuary,European,1,0,1,1
IND56102,Larry Ray,38,Research Nurse,European,2,1,1,1
IND92786,Gregory Brown,68,Engineer I,European,2,1,3,4
IND14072,Irene Simmons,27,Quality Control Specialist,Asian,1,3,1,1
IND63281,Gerald Montgomery,69,Accountant II,Australian,1,1,3,4
IND55583,Ryan Shaw,64,Recruiting Manager,American,1,0,2,2
IND46965,Kathleen Johnston,25,Media Manager I,European,1,2,2,4
IND53170,Gary Stanley,78,Cost Accountant,European,2,0,2,1
IND88033,Ernest Nguyen,32,Chief Design Engineer,American,1,1,1,3
IND14313,Gerald Dunn,48,Web Developer III,Australian,2,0,3,1
IND93676,Matthew Cruz,55,VP Marketing,European,1,3,1,4
IND78744,Eric Davis,58,Software Engineer IV,American,1,1,3,1
IND60784,Denise Greene,43,Geologist IV,Asian,2,0,1,1
IND56967,Nicole Burke,48,Account Representative I,European,1,2,1,1
IND17406,Lisa Marshall,44,Administrative Assistant II,European,1,0,2,4
IND86889,Keith Alvarez,68,Quality Control Specialist,Asian,2,1,3,1
IND20569,Charles Martinez,22,Automation Specialist IV,Asian,1,1,3,2
IND71904,Kenneth Diaz,30,Computer Systems Analyst III,Australian,2,1,1,4
IND49223,Carlos Castillo,80,Teacher,European,1,2,3,1
IND45778,Scott Johnson,28,Senior Developer,American,1,2,1,4
IND90203,Ann Flores,27,Information Systems Manager,European,2,2,3,1
IND45957,Joshua Howard,34,Health Coach II,American,2,1,2,4
IND37324,Kevin Schmidt,34,Software Consultant,European,1,3,3,3
IND22736,Matthew Ross,84,Automation Specialist II,European,1,2,1,4
IND95042,Jonathan Woods,55,Statistician IV,American,2,2,2,4
IND71261,Wayne George,70,Safety Technician I,European,2,0,1,1
IND38724,Ralph Morgan,66,Cost Accountant,Asian,2,3,1,1
IND70825,Jonathan Reed,70,VP Sales,European,2,1,1,4
IND78133,Earl Little,71,Database Administrator II,European,1,3,1,3
IND24135,Ashley Griffin,41,Developer I,Asian,1,1,1,1
IND58253,Julie Cruz,38,Librarian,European,2,1,3,1
IND49839,Norma Knight,26,Automation Specialist II,European,1,3,1,1
IND50159,Richard Moore,51,Civil Engineer,American,2,2,2,1
IND52909,Amy Spencer,26,Database Administrator IV,American,2,1,1,3
IND71789,Betty Fisher,51,Human Resources Manager,American,2,1,2,1
IND81334,Chris Gutierrez,34,Programmer IV,European,1,1,2,1
IND23592,Mildred Watson,43,Health Coach III,Australian,2,2,1,1
IND38173,Michael Harris,21,Research Assistant IV,European,1,1,2,1
IND71352,Harry Phillips,30,Database Administrator III,African,2,1,1,3
IND63534,Aaron Bryant,80,Health Coach I,European,2,0,3,3
IND68727,Kenneth Myers,39,Assistant Professor,European,1,2,2,1
IND36875,Barbara Riley,54,Associate Professor,European,1,2,3,1
IND44607,Mark Pierce,20,Staff Accountant III,European,2,1,1,4
IND82641,Jose Howell,70,Office Assistant II,European,1,2,1,1
IND41747,Shawn Rodriguez,73,Programmer Analyst II,European,2,1,3,4
IND48658,Marie Mason,31,Pharmacist,European,1,3,1,1
IND63683,Robin Clark,82,Quality Control Specialist,Australian,2,3,1,1
IND58912,Christine Bailey,63,Food Chemist,American,2,2,1,3
IND34297,Scott Kelly,54,General Manager,African,2,1,2,4
IND66416,Helen Brooks,17,Senior Financial Analyst,European,1,0,1,1
IND46043,Cheryl Turner,73,Assistant Manager,African,1,3,1,3
IND26793,Thomas Washington,48,VP Quality Control,European,1,2,1,1
IND57827,Todd Lawrence,39,Account Executive,Asian,2,1,2,4
IND61268,Anna Shaw,58,Programmer I,Australian,1,2,3,4
IND61936,Carl Mitchell,57,Budget/Accounting Analyst I,European,1,2,3,1
IND87086,Juan Diaz,76,Office Assistant I,European,2,3,2,1
IND99616,Kenneth Hughes,32,Chemical Engineer,Asian,2,0,1,3
IND76839,Philip Cunningham,72,Web Designer I,European,1,3,1,4
IND51542,Ann James,50,Operator,Australian,2,1,1,4
IND31177,Donald Coleman,69,Systems Administrator II,Australian,1,3,2,1
IND25757,Larry Johnston,82,Biostatistician IV,European,2,1,1,1
IND83050,Kenneth Walker,57,Safety Technician I,European,1,1,2,2
IND88698,Lillian Arnold,56,Media Manager IV,Asian,1,2,1,4
IND36562,Louis Harper,58,Research Nurse,American,1,3,3,1
IND30719,Brandon Daniels,51,Programmer IV,Asian,1,0,2,3
IND26679,Sandra Knight,84,Account Executive,European,1,1,3,1
IND54314,David Russell,46,Desktop Support Technician,European,1,1,2,4
IND72436,Bobby Gomez,22,Account Representative I,Asian,1,2,2,4
IND59337,Ruth Hughes,21,Computer Systems Analyst IV,Asian,1,2,1,4
IND78689,Mildred Burns,53,Structural Engineer,European,2,3,2,2
IND31280,Jesse Murphy,37,Research Assistant IV,Asian,1,0,2,4
IND26777,Robert Powell,27,Chief Design Engineer,African,1,0,1,4
IND37741,Joseph Ray,25,Product Engineer,African,1,2,1,1
IND28884,Wayne Alvarez,74,Account Representative I,Asian,2,1,1,4
IND21608,Matthew James,32,Software Test Engineer IV,Asian,1,3,2,4
IND30193,Mary Bennett,28,Accountant I,Asian,2,2,3,3
IND38702,Willie Kennedy,78,Software Engineer III,European,2,3,2,3
IND14237,Scott Andrews,39,Administrative Assistant III,Asian,2,2,2,2
IND35253,Denise Hamilton,62,Chief Design Engineer,Asian,2,3,1,3
IND14559,Victor Morrison,44,Nurse,European,2,2,3,2
IND31565,Johnny Baker,78,Programmer Analyst I,European,2,3,1,2
IND44723,Michelle Morales,46,Programmer Analyst IV,African,1,0,1,1
IND25889,Kevin Perkins,27,Computer Systems Analyst III,European,1,3,1,1
IND80593,Joyce Johnston,63,Internal Auditor,European,2,1,1,2
IND91319,Bonnie Brown,82,Dental Hygienist,Asian,2,1,2,1
IND75746,Raymond Austin,75,Engineer IV,European,2,0,3,4
IND23455,Bobby Spencer,48,Accounting Assistant III,Asian,2,2,1,2
IND12762,Keith Hughes,43,Executive Secretary,Asian,1,3,1,1
IND17356,Helen Patterson,31,Automation Specialist II,American,2,2,1,1
IND14968,Ashley Powell,25,Media Manager III,Asian,2,3,1,1
IND26205,Roy Cunningham,65,Statistician III,African,1,2,2,2
IND40402,Eugene Berry,62,Quality Control Specialist,American,1,1,1,1
IND23534,Brandon Cox,59,Software Engineer I,African,2,3,1,4
IND13368,Anne Hill,51,Registered Nurse,Asian,1,1,3,1
IND89530,Keith Davis,84,Geologist III,European,2,2,1,1
IND46536,Edward Perry,72,Actuary,Australian,2,2,1,1
IND50842,Matthew Morris,53,Dental Hygienist,Australian,2,3,2,1
IND78530,Earl Weaver,17,Web Designer II,European,1,2,2,4
IND86823,Lawrence Henry,21,Accounting Assistant I,Asian,1,1,2,1
